key,Pressure,Power1,Power2,Vibration_Peak1,Vibration_RMS1,Vibration_Peak2,Vibration_RMS2
1,1202.322034,2014.237288,2217.457627,484.6808658,2.153183044,1746.932712,1.040409587
1,1201.3,2100,2319.5,479.747584,2.171518513,1789.172831,1.058634051
1,1211.516667,2105,2374,502.0749481,2.111528504,1789.698494,1.066033167
1,1218.983333,2100.333333,2375.833333,495.2264191,2.104888332,1770.266164,1.07483599
1,1224.6875,2124.6875,2372.8125,508.3694687,2.113877805,1701.152496,1.085580606
2,1012.80236,1751.322238,1999.969143,462.1169283,1.76971477,1671.214399,0.900292826
2,1010.614905,1759.745986,2091.87545,461.8852829,1.75701138,1631.830544,0.923187086
2,1014.315175,1732.550194,2091.075477,463.1623179,1.768612728,1699.834258,0.898425029
2,1019.568782,1721.383746,2102.32759,470.4679868,1.802238813,1763.103714,0.897921854
2,1020.090725,1740.320545,2108.700472,484.4197528,1.798102224,1788.143176,0.891195231
2,1014.797699,1748.946373,2125.527807,481.2348232,1.80583707,1791.860851,0.884921496
2,1025.644921,1764.022361,2285.895462,475.9351067,1.791790504,1616.544175,0.961700218
2,1019.032161,1775.674966,2369.284174,475.6031085,1.808085976,1653.856393,0.985864934
2,1013.463406,1751.966619,2394.081072,483.0547096,1.804974893,1684.806624,0.984562368
2,1015.424877,1751.92393,2362.914741,494.0178432,1.814568512,1650.929558,0.987620936
2,1017.912585,1736.69409,2052.027655,476.1419438,1.807950659,1692.485698,0.916148523
2,1019.527474,1747.192745,2118.541684,476.288095,1.804919842,1678.491757,0.904134322
2,1013.786443,1748.45098,2117.596273,468.4876468,1.807598442,1744.975491,0.932782283
2,1023.476442,1755.277775,2097.951423,474.135071,1.786710306,1811.990818,0.949834131
2,1017.447637,1772.375927,2116.94184,459.9166887,1.783384617,1815.906818,0.952772484
2,1018.965986,1748.78375,2111.780482,451.6817322,1.775772569,1836.291603,0.959812158
2,1017.858526,1752.554991,2246.849875,459.6568483,1.783218451,1671.214399,0.951180751
2,1010.717754,1763.081281,2361.953371,465.7151998,1.798547783,1631.830544,0.984105904
2,1015.204664,1779.806808,2349.767893,478.9822996,1.798504743,1699.834258,0.993842971
2,1020.744621,1786.66396,2349.786665,472.599631,1.805455618,1763.103714,0.993638449
2,1012.014083,1736.701379,2010.135767,463.4299361,1.799978841,1788.143176,0.91471772
2,1020.485991,1742.448216,2064.782441,460.7628609,1.813266598,1791.860851,0.912755611
2,1016.116428,1763.965041,2090.717146,464.0036151,1.80366423,1616.544175,0.899199546
2,1020.870122,1763.872976,2095.487012,459.743336,1.799135101,1793.856393,0.90603005
2,1020.238098,1748.150048,2120.24972,448.0231719,1.78804193,1684.806624,0.912817465
2,1020.182275,1747.622761,2128.049318,448.5801311,1.791139891,1650.929558,0.959410715
2,1017.327866,1766.453367,2273.610744,467.5341134,1.806207564,1692.485698,0.97501427
2,1018.737699,1787.996739,2333.462742,474.9733852,1.810871183,1678.491757,0.980090332
2,1020.338952,1777.270918,2326.670602,471.4782963,1.822937363,1744.975491,0.992029288
2,1007.988298,1780.701399,2322.300767,467.5119253,1.831904873,1811.990818,0.989820471
2,1012.516234,1754.451206,1982.28681,471.6260732,1.822967401,1815.906818,0.959861631
2,1022.153255,1754.012886,2078.752562,466.4090439,1.828189552,1836.291603,0.942105156
2,1018.708705,1753.3388,2047.535878,456.5535972,1.819064735,1690.477029,0.932409719
2,1009.375056,1748.149351,2087.01506,458.9708962,1.8074349,1670.842318,0.934610016
2,1009.542793,1755.415596,2123.184544,467.2688447,1.807938047,1628.308755,0.944498713
2,1021.841502,1766.184672,2098.991017,481.3465826,1.830242999,1692.757127,0.947466137
2,1021.95715,1783.183178,2272.549809,479.420157,1.822890807,1726.590317,0.981852217
2,1017.301798,1776.214749,2341.609028,481.8508608,1.826316449,1761.969806,1.017822115
2,1021.344221,1777.397675,2316.758783,496.2407079,1.822425288,1760.042539,1.028977215
2,1020.259363,1767.800039,2325.742185,510.6266266,1.819209964,1750.60274,0.999281863
2,1013.79147,1752.038545,2006.772477,459.676213,1.830462857,1771.214399,0.910292826
2,1020.203736,1746.301748,2061.73272,455.8158388,1.817337182,1631.830544,0.923187086
2,1018.637962,1760.973976,2076.293781,459.485164,1.818511355,1699.834258,0.918425029
2,1025.706968,1764.186755,2062.889213,469.283272,1.812590529,1763.103714,0.91921854
2,1022.754114,1762.772891,2093.272903,480.5466524,1.81855544,1788.143176,0.911195231
2,1015.96798,1742.672652,2075.794242,486.7697993,1.840516204,1791.860851,0.914921496
2,1021.092781,1770.791347,2231.24478,492.6061877,1.834794129,1616.544175,0.951700218
2,1013.812311,1777.469865,2327.674032,505.6889372,1.835096314,1793.856393,0.965864934
2,1012.56572,1787.282294,2341.993617,501.1334122,1.839270741,1684.806624,0.984562368
2,1017.129347,1795.066698,2293.248734,511.280258,1.857599595,1650.929558,0.987620936
2,1025.061167,1738.760427,1985.720511,458.9012018,1.817891394,1692.485698,0.916148523
2,1015.122046,1760.639845,2048.269746,462.281561,1.827268309,1678.491757,0.904134322
2,1018.927215,1765.941181,2065.856112,461.3210899,1.837489775,1744.975491,0.932782283
2,1020.863192,1731.835077,2040.874548,448.8635866,1.841195207,1811.990818,0.949834131
2,1015.398519,1737.112748,2047.182492,457.3976077,1.852519216,1815.906818,0.952772484
2,1019.532724,1744.981655,2087.688826,457.2309648,1.839412821,1836.291603,0.959812158
2,1015.148528,1760.763355,2189.41451,481.3302063,1.850833277,1690.477029,0.951180751
2,1013.923477,1785.038142,2256.897435,492.2544427,1.854353265,1610.842318,0.984105904
2,1021.119528,1787.751965,2301.17756,494.100755,1.868459326,1628.308755,0.993842971
2,1019.736192,1782.156527,2290.60622,487.2801366,1.867870792,1791.860851,0.993638449
2,1011.874683,1767.601098,1968.596131,450.0752317,1.846728514,1616.544175,0.91471772
2,1016.904817,1747.178927,2023.637248,465.2098551,1.872044002,1793.856393,0.912755611
2,1015.945868,1739.8056,2022.805818,452.9059549,1.855100979,1684.806624,0.899199546
2,1014.118069,1747.467389,2060.602882,451.7616044,1.83788583,1650.929558,0.90603005
2,1017.399663,1754.637927,2063.793749,456.4012856,1.839448811,1692.485698,0.912817465
2,1019.118285,1750.977863,2074.866692,468.69325,1.834021753,1678.491757,0.919410715
2,1017.645701,1772.248485,2236.462992,481.2451734,1.850153274,1692.485698,0.96501427
2,1017.871891,1781.709322,2314.330786,484.7403865,1.860791068,1678.491757,0.980090332
2,1020.064112,1768.239277,2297.634114,483.2909102,1.848654838,1744.975491,0.992029288
2,1009.477486,1788.272996,2310.962466,490.5858114,1.851394073,1811.990818,0.989820471
2,1017.06834,1736.361232,1946.196073,440.7849646,1.831049676,1815.906818,0.959861631
2,1024.077778,1759.269314,2032.709885,436.6359649,1.827368359,1836.291603,0.942105156
2,1016.295971,1766.777464,2037.83578,459.2115078,1.827884824,1690.477029,0.932409719
2,1015.997596,1771.4159,2032.97286,464.5484809,1.826430516,1610.842318,0.934610016
2,1021.039325,1760.44378,2041.301615,470.2138521,1.836938812,1628.308755,0.944498713
2,1012.493453,1753.713061,2053.859851,477.8842575,1.849616837,1710.746814,0.947466137
2,1018.584088,1781.558368,2197.455465,486.9113666,1.849001923,1715.527759,0.981852217
2,1018.997462,1801.153083,2273.131763,498.408726,1.837387604,1763.258729,1.007822115
2,1020.834592,1793.906551,2265.92687,495.7826683,1.840579897,1777.54691,1.008977215
2,1017.668689,1782.372732,2297.159546,493.7711729,1.844131759,1784.007307,0.999281863
2,1005.712702,1731.393315,1904.865277,446.2899331,1.827117124,1723.028313,0.987228668
2,1014.295883,1739.287293,1980.944713,453.4493093,1.832818316,1689.545335,0.961172277
2,1015.199979,1749.18622,2009.058839,453.032246,1.811051719,1618.158783,0.954040087
2,1021.451436,1758.091162,2002.623131,466.0749609,1.8203377,1674.928039,0.958635055
2,1015.349268,1780.337514,2011.573574,466.4073138,1.816585749,1640.829847,0.956802801
2,1016.767588,1767.610473,2059.927679,481.5931456,1.822854697,1659.111453,0.965210624
2,1013.332691,1769.164187,2186.027625,489.2381417,1.835800977,1682.753048,0.999281863
2,1013.554118,1789.685239,2255.573422,497.7942623,1.839909999,1734.181455,0.99925989
2,1021.543109,1785.413964,2276.475253,505.7062251,1.837370328,1741.418835,0.9979483
2,1011.759883,1807.075081,2271.220859,495.581649,1.837613278,1739.862205,1.01
2,1021.975314,1757.980734,1955.704909,446.0214086,1.819754494,1738.356032,1.003427585
2,1013.468092,1780.523392,2043.315763,460.6120341,1.839224338,1683.549417,0.916398758
2,1017.91276,1775.635338,2000.850399,458.6023907,1.830451783,1665.601542,0.920806148
2,1018.472454,1757.27978,2062.930465,477.0352989,1.855877671,1631.857589,0.915837568
2,1021.292983,1756.260299,2030.303576,482.6728851,1.848145381,1690.304101,0.919605276
2,1020.687729,1750.638089,2024.390315,475.4470283,1.839734214,1691.098896,0.919541789
2,1021.332794,1781.567151,2177.802031,487.6235251,1.827805909,1713.150819,0.963619183
2,1023.121395,1808.693118,2292.850347,497.3038608,1.848234423,1789.865774,0.961191185
2,1020.416287,1781.521125,2293.7383,493.8198712,1.856860186,1788.815419,1.003087499
2,1014.796813,1763.515166,2292.237447,495.5408237,1.850898498,1750.325683,1.012473675
2,1018.793657,1780.977348,1960.75659,447.740425,1.846473881,1714.218024,1.008345254
2,1025.320348,1763.337519,2048.695205,461.6348283,1.8501923,1678.484704,0.978040392
2,1019.237923,1761.153216,2034.720546,469.4807455,1.828118709,1687.5183,0.972147954
2,1007.82632,1747.367017,2009.794623,470.5174395,1.834963745,1683.408611,0.973400772
2,1009.537051,1765.779387,2039.937655,473.7012267,1.819796404,1712.62725,0.973184867
2,1024.164261,1785.161831,2034.623144,477.6933726,1.840894388,1752.982336,0.970004855
2,1014.899415,1800.946554,2167.64196,499.5344367,1.861326212,1778.655888,0.970518378
2,1014.214863,1778.704937,2260.807245,492.9194566,1.843659729,1794.435134,0.987399844
2,1016.154971,1765.450641,2278.163329,501.0561457,1.825020527,1787.821835,0.999059003
2,1018.060463,1784.215699,2256.073673,494.0732171,1.831205137,1783.229981,0.996140883
2,1017.405954,1735.583204,1954.111104,448.1922739,1.84266282,1731.268027,0.967737978
2,1020.960657,1754.453706,2015.188795,455.3944866,1.850834952,1722.082536,0.95354223
2,1018.877297,1758.686618,2004.040184,468.5994149,1.852638012,1685.032726,0.929508364
2,1016.258984,1763.516545,2025.325729,475.8054645,1.845691961,1724.770888,0.938082988
2,1023.266519,1778.215224,2049.12351,481.1656353,1.84013573,1709.948116,0.949427624
2,1014.624328,1759.773159,2037.886664,476.3766042,1.834829773,1729.932777,0.937303622
2,1014.577234,1765.61285,2192.904739,485.622301,1.841999135,1764.873618,0.990091983
2,1013.457211,1797.86574,2275.485554,499.5184496,1.858378159,1843.8262,0.99161321
2,1019.632282,1809.024677,2286.340853,506.1717781,1.864615694,1823.029502,1.000804506
2,1012.499172,1800.981773,2272.139821,498.6988952,1.866803439,1825.955454,0.997866284
2,1018.554393,1780.315586,1932.201484,446.619004,1.846059154,1800.996818,1.013085756
2,1012.296765,1771.451487,2037.901244,464.9610713,1.853891717,1760.408117,0.97088472
2,1012.607091,1768.517011,2028.9347,476.2735366,1.846794125,1771.200311,0.968629258
2,1014.43846,1751.518797,2026.192213,489.5795346,1.842436392,1756.965292,0.947683348
2,1016.44873,1749.870741,2045.232359,489.6983838,1.826824253,1762.675918,0.970976615
2,1017.523562,1766.113534,2027.533689,483.5639561,1.833848566,1690.477029,0.956765763
2,1015.329532,1800.600244,2176.831767,501.8364781,1.854107908,1610.842318,1.016044574
2,1014.20614,1795.283592,2282.888824,503.7397869,1.855488674,1628.308755,1.021648696
2,1021.22806,1780.266686,2289.838975,498.0729104,1.841140117,1692.757127,1.025273903
2,1018.325993,1774.664891,2269.787707,502.3248569,1.852592692,1726.590317,1.005328739
2,1007.228409,1736.901457,1912.973409,464.8303721,1.858241038,1761.969806,1.021281902
2,1018.358388,1756.507268,2010.411111,476.8792336,1.865897106,1760.042539,0.961809265
2,1023.123848,1764.566447,2018.72038,484.062042,1.851394794,1750.60274,0.960189858
2,1021.320106,1757.774745,2025.251936,477.306501,1.833245281,1771.214399,0.955316526
2,1015.875502,1763.944471,2006.392414,481.7152551,1.838842913,1631.830544,0.941684722
2,1019.881955,1768.424304,2018.303861,475.9850682,1.831348644,1699.834258,0.946804572
2,1013.300618,1786.832241,2183.202516,488.0946088,1.849622885,1763.103714,0.972337806
2,1013.445367,1796.27721,2257.81458,500.2917971,1.872005593,1788.143176,1.000592078
2,1017.127249,1805.631827,2304.922642,485.3226409,1.832834256,1791.860851,1.003536068
2,1010.445966,1791.048484,2232.617895,492.726463,1.830448415,1616.544175,0.989001876
2,1021.780521,1777.469109,1957.624635,443.9303939,1.826827922,1807.997643,0.978426002
2,1023.374522,1781.891808,2049.448146,455.4048346,1.834293317,1807.661147,0.978172996
2,1018.270454,1766.656824,2007.094304,473.399487,1.849968621,1837.027023,0.95660723
2,1018.020352,1766.541763,1984.453094,475.6895056,1.842028792,1776.20886,0.963550674
2,1022.18941,1767.847294,2041.648484,479.1363264,1.846219108,1703.642208,0.941149117
2,1014.023663,1767.56819,2056.525702,473.0619721,1.83896518,1698.668564,0.956021783
2,1014.271829,1789.97687,2181.950915,490.2508477,1.835852385,1735.734091,1.042071629
2,1019.07226,1795.77344,2247.892168,501.8040969,1.842629703,1761.584302,0.998083675
2,1023.895525,1782.732538,2276.351942,493.982023,1.857090588,1777.797411,1.007583412
2,1010.339587,1781.459379,2258.817304,519.9142372,1.86514108,1782.514739,1.008469165
2,1022.828492,1763.630858,1904.412839,456.1227251,1.834068386,1701.295085,1.012001113
2,1018.404106,1783.268249,2030.417243,462.5108861,1.838552555,1719.930398,0.977496965
2,1018.570973,1749.495022,2023.197078,482.3273369,1.849201506,1719.299614,0.948476157
2,1022.105143,1761.799953,2029.435505,483.26073,1.848587088,1716.315924,0.960697722
2,1013.802023,1760.346777,2022.055773,486.4371611,1.839427357,1704.08152,0.943310524
2,1022.112518,1777.570529,2009.272805,477.4114891,1.833596444,1694.466833,0.952510918
2,1014.855391,1783.977342,2192.701467,489.1686095,1.846527519,1750.203572,0.990273479
2,1020.857028,1784.793644,2271.362148,490.2377264,1.841783825,1782.248458,1.025143688
2,1013.112578,1782.371647,2288.096063,497.6060843,1.835102944,1753.853396,1.013304589
2,1019.182468,1779.997495,2281.172214,495.4406519,1.829474084,1780.833195,1.02308419
2,1025.822698,1729.795491,1941.272477,456.1165823,1.844142871,1714.001276,1.030879753
2,1018.230687,1764.511922,2029.602608,464.1814542,1.831304598,1715.770525,0.989995196
2,1022.218981,1762.522197,2031.531205,477.0363874,1.841102727,1696.354111,0.971429923
2,1017.979883,1774.542369,2017.617702,467.6832882,1.843381737,1724.80222,0.962898692
2,1023.086407,1777.745068,2026.599547,475.2002523,1.847223432,1688.097354,0.957463391
2,1019.686775,1772.888047,2038.74746,481.4799009,1.8520872,1661.567623,0.953980672
2,1021.024082,1769.345932,2181.264662,490.1197783,1.830240881,1772.832178,0.986354265
2,1020.050884,1791.705766,2276.344722,488.5561493,1.834456657,1822.200984,1.02211845
2,1017.717442,1821.360632,2265.442001,491.6531169,1.841887777,1792.884021,1.025496572
2,1027.712783,1800.41583,2275.68648,493.8461513,1.837369816,1806.394912,0.97139181
2,1028.821799,1784.169329,1919.665569,445.0771738,1.850350654,1719.739607,1.032224233
2,1014.608519,1773.295057,2008.762108,458.2506174,1.852372566,1749.597572,0.971730096
2,1015.60541,1758.239977,2031.447348,475.7967148,1.847302491,1731.771827,0.979494356
2,1022.231374,1757.882049,2034.943866,472.9114372,1.825266663,1688.640958,0.971410596
2,1019.481965,1752.621075,2041.405497,473.253451,1.839271332,1719.414397,0.965516866
2,1025.920367,1782.957108,2043.8713,472.7783967,1.843120134,1725.546152,0.949292782
2,1014.602377,1814.511819,2169.413564,499.7550596,1.859641634,1786.225396,1.007985326
2,1015.926901,1811.011264,2283.783637,500.5070851,1.849249676,1815.17652,1.028346999
2,1017.043953,1789.446169,2298.39262,488.155303,1.832556967,1817.726989,1.056171699
2,1020.138395,1792.235594,2273.573253,495.5992158,1.850047196,1841.656224,1.047197497
2,1013.399396,1768.430102,1932.56988,452.1711363,1.85433162,1782.029453,1.039885546
2,1015.902487,1771.022667,2007.339377,468.0623815,1.847474538,1778.478442,0.987970208
2,1022.976907,1759.158458,2007.708371,479.8832122,1.855842623,1736.453002,0.973348726
2,1020.914369,1765.315945,2036.538742,482.8441667,1.844540797,1738.315956,0.970577702
2,1017.737088,1777.481127,2056.190039,477.9671838,1.841633208,1743.092763,0.955426657
2,1011.875184,1783.775041,2050.337774,477.236156,1.836073581,1742.861347,0.96394244
2,1021.599277,1765.295312,2176.156751,493.5821113,1.836923237,1783.915317,1.023775153
2,1021.64891,1792.225906,2296.617491,510.0905264,1.861049634,1843.95789,1.043161026
2,1022.405137,1797.256416,2289.085923,494.0220826,1.852329811,1802.603186,1.057258503
2,1021.108769,1793.270458,2264.61234,495.4170414,1.846176475,1841.160465,1.063405173
2,1024.926957,1771.927904,1963.92931,445.9505865,1.821528856,1733.48468,1.004235928
2,1025.401223,1766.474368,2038.13581,468.598851,1.867901553,1818.878765,0.989777425
2,1016.718763,1776.305627,2033.104951,485.0664962,1.854879588,1750.448096,0.970200832
2,1021.424721,1794.616721,2006.859677,481.7107619,1.832560811,1742.12621,0.960669905
2,1022.742475,1790.421216,2037.706537,472.0508153,1.837868986,1751.269515,0.962408177
2,1023.98535,1772.195274,2039.112544,474.9482447,1.840535761,1795.92243,0.987537345
2,1019.068003,1785.915422,2214.956283,488.6282357,1.850366302,1777.226895,1.01490751
2,1022.019657,1811.595025,2304.146006,487.8893194,1.834794664,1839.239864,1.041965005
2,1016.935249,1809.110243,2272.871973,506.2845326,1.842296879,1808.429269,1.052995158
2,1021.87559,1805.286852,2253.832517,509.5506876,1.834193162,1842.18624,1.045276729
2,1019.211073,1769.366225,1970.305999,444.1843846,1.828778144,1744.435365,1.009060999
2,1017.515081,1779.416479,2005.950432,468.3804188,1.835769385,1768.563728,0.988981673
2,1018.607968,1774.880933,2014.253474,477.2719989,1.838910493,1788.408904,0.986593613
2,1021.429021,1768.594611,2015.996216,484.8471281,1.852264505,1730.953158,0.978702527
2,1022.010011,1769.011625,2045.620892,477.2119696,1.840377102,1710.146037,0.961592042
2,1020.705687,1787.608229,2042.653765,467.2052255,1.819770717,1730.692189,0.968223565
2,1018.943399,1821.871384,2184.281167,487.0236829,1.821448779,1806.964607,1.028558214
2,1023.931725,1832.876681,2296.737817,487.9077513,1.826567274,1810.594391,1.064176217
2,1025.084911,1807.400176,2305.097102,491.8571766,1.827676252,1807.112764,1.071129747
2,1016.358846,1812.579114,2309.83261,481.6898581,1.850667492,1829.233127,1.06339071
2,1031.158304,1793.203163,1962.15777,451.8960833,1.834543885,1766.53836,1.048591486
2,1026.134539,1787.437349,2041.543538,469.7195892,1.835440344,1818.660555,1.001821348
2,1025.104124,1760.53884,2021.75192,473.0886923,1.819567393,1791.271743,0.979002316
2,1021.836054,1763.034474,2031.11944,473.2811808,1.816052308,1812.652642,0.983318896
2,1025.330578,1799.168882,2024.21099,480.8248483,1.823990087,1745.560181,0.980317658
2,1026.454114,1803.148725,2046.070241,474.5422212,1.824847117,1735.107998,0.989198234
2,1028.201123,1794.080973,2165.722246,485.1570973,1.832458855,1799.945436,1.035478586
2,1020.489991,1802.952505,2287.265179,483.7653871,1.828820083,1825.845522,1.03378314
2,1019.027217,1799.059719,2288.152156,489.0041155,1.824610463,1812.844704,1.042812099
2,1019.023313,1787.858534,2308.581978,489.4572887,1.835472245,1814.389549,1.070462458
2,1029.72122,1778.390129,1939.348587,448.2623777,1.812471423,1812.91773,1.079719101
2,1019.265114,1774.360669,2027.29102,460.7295324,1.817070753,1799.575937,1.004987639
2,1020.536209,1798.041291,2037.108358,472.0397625,1.814195791,1762.541272,0.986195503
2,1023.062923,1800.965471,2053.244308,472.9437781,1.826654315,1787.31068,0.991399338
2,1025.206196,1791.060728,2065.333485,474.5485952,1.824752702,1766.256107,0.992732767
2,1025.081399,1775.311291,2059.64223,480.4522639,1.819024146,1774.366669,0.992071258
2,1018.856593,1820.78112,2199.167717,478.8065586,1.809109707,1725.7044,1.032734468
2,1029.703267,1831.835871,2307.07754,480.7264804,1.82562518,1724.494236,1.06187036
2,1021.122658,1824.911591,2332.838811,482.1506466,1.832035204,1737.425761,1.062362538
2,1024.702219,1817.738013,2308.84396,471.3294683,1.818195515,1748.137663,1.064292413
2,1030.159531,1802.553947,1945.750083,445.59625,1.817971567,1811.407999,1.057066404
2,1032.053267,1805.866088,2033.225911,465.8694408,1.830381373,1808.011083,1.003495748
2,1023.754014,1782.967817,2025.00015,471.5310784,1.816015766,1815.855463,1.010473583
2,1026.105087,1779.619855,2050.544397,470.6561061,1.804227003,1816.452366,0.992447087
2,1028.720449,1795.578872,2057.022629,460.6279654,1.803772429,1778.972897,0.986356267
2,1024.401989,1808.816554,2040.341772,474.0474237,1.824099165,1776.111704,0.972069021
2,1039.594788,1823.497797,2188.998908,483.7515138,1.830099375,1801.537105,1.045991335
2,1028.86787,1830.407661,2307.189498,479.380483,1.817591118,1804.456984,1.067132085
2,1031.056631,1810.326955,2291.260078,486.7776679,1.806944369,1807.263955,1.051092147
2,1030.592351,1807.719475,2291.836405,472.1948645,1.806628025,1830.420772,1.047053144
2,1012.571146,1794.410305,1975.671505,452.2524623,1.826079798,1814.919014,1.062835186
2,1022.890345,1794.369741,2029.096486,461.0573149,1.827468252,1769.542857,1.016463978
2,1030.211767,1789.200129,2020.84333,467.2496721,1.823377717,1744.989723,0.988935161
2,1027.00332,1792.994477,2051.885433,472.8046232,1.83131851,1790.841806,1.049625029
2,1029.933309,1792.631065,2078.395407,468.1808426,1.822858998,1787.434113,1.07812145
2,1024.166768,1799.816743,2073.939856,468.8835367,1.81311954,1764.769778,0.999887369
2,1032.396281,1825.515959,2213.722673,495.134866,1.835158284,1830.248279,1.042992451
2,1037.573875,1822.289165,2285.601688,487.0731987,1.83821492,1837.344983,1.061185625
2,1035.849933,1833.154775,2304.11009,488.2187411,1.844146167,1838.672669,1.077305559
2,1031.815544,1806.459998,2292.758392,469.8719563,1.839075199,1819.150168,1.07414439
2,1031.061354,1805.922887,1991.210165,480.7936936,1.829057356,1799.677845,1.051265079
2,1035.10295,1811.845378,2007.572983,464.0766525,1.847565609,1769.268779,1.019255723
2,1033.083062,1810.62791,2021.365271,469.8527559,1.824774642,1757.267435,0.988178681
2,1039.78009,1814.092684,2044.32356,464.8691397,1.81148958,1703.925377,0.980505036
2,1048.0075,1809.622412,2040.874721,460.4647224,1.821325074,1797.256476,0.99112132
2,1030.04986,1806.195298,2043.51852,469.3631718,1.815002153,1770.224903,0.967858626
2,1028.316866,1843.595634,2208.569117,473.6316169,1.824243821,1801.072732,1.059284452
2,1040.173521,1846.788165,2296.595478,483.8955689,1.829430214,1813.051526,1.061726624
2,1041.237104,1862.871043,2289.70045,479.3694241,1.821145716,1637.450603,1.055759974
2,1035.284634,1841.530742,2291.295703,473.91109,1.832173663,1827.663947,1.050548435
2,1038.755825,1805.072811,1961.334103,439.9170194,1.803729692,1757.64201,1.074581189
2,1034.400096,1826.59254,2023.746351,458.5044151,1.82786914,1773.229847,1.014177544
2,1048.065964,1812.487729,1998.273426,466.9845131,1.828406986,1754.160217,0.999913253
2,1046.987202,1815.498113,2063.88865,471.7317886,1.833902828,1744.688376,1.019284656
2,1061.484454,1806.234153,2060.486515,469.0385042,1.820198063,1745.879913,1.010233846
2,1052.524719,1825.804617,2054.594398,463.4584582,1.805327055,1759.107585,1.012828545
2,1054.258599,1858.456239,2198.342604,480.3344969,1.825978874,1837.632497,1.045213697
2,1050.290824,1875.791385,2334.31552,493.5824826,1.841203894,1804.853798,1.052711028
2,1058.940215,1854.276528,2291.388043,481.7515412,1.849197936,1817.172376,1.075856678
2,1056.825649,1848.909009,2293.446482,461.2857679,1.829700654,1809.900831,1.073380605
2,1064.429341,1838.2926,1951.061882,457.992472,1.851996254,1803.443809,1.059451731
2,1080.604063,1831.315185,2036.153598,465.274697,1.834719893,1718.303897,1.020328636
2,1082.421785,1821.591732,2038.623198,476.1555743,1.819792673,1797.3792,0.990956162
2,1089.004538,1831.82653,2028.341467,466.5831365,1.817382723,1775.019393,1.027906956
2,1086.082518,1845.119015,2068.877663,461.9071861,1.827114512,1752.369307,1.001077987
2,1081.142002,1844.38435,2056.881991,471.4016295,1.836280552,1812.496482,0.982121449
2,1084.831374,1864.771413,2342.31552,471.9518501,1.849946824,1830.291931,1.030795369
2,1096.544316,1866.560002,2302.388043,487.9462327,1.852808347,1826.017676,1.068396534
2,1092.1736,1890.176626,2303.446482,496.7595137,1.879435587,1811.087056,1.060282179
2,1092.218116,1920.871345,1961.061882,476.684775,1.874539876,1816.961222,1.054048997
2,1104.941291,1856.64506,2076.153598,470.9672277,1.828333515,1773.32818,1.068228863
2,1094.552107,1852.30185,2018.623198,485.8054254,1.836641327,1746.929658,1.023947011
2,1089.600008,1950.060426,2028.341467,496.8640987,1.857692746,1749.571986,0.978117106
2,1098.224221,1880.664755,2078.877663,499.3514429,1.859966158,1759.353,0.973527468
2,1103.073856,1862.751978,2056.881991,495.7827245,1.851897105,1780.931624,0.983211699
2,1117.969257,1890.836431,2354.31552,484.7075729,1.856730071,1769.95589,0.974696747
2,1108.719496,1956.827457,2302.388043,500.6307753,1.888963436,1808.68948,1.028923646
2,1128.45672,1951.239282,2313.446482,501.3557827,1.915516984,1807.395696,1.050338483
2,1131.277367,1944.831794,1953.061882,491.5373469,1.939922506,1820.662417,1.071894992
2,1104.497105,1983.617057,2066.153598,475.1403056,1.880742889,1822.481376,1.070861509
2,1120.068314,1914.838323,2038.623198,504.6508546,1.890402773,1804.970413,1.044940178
2,1122.649213,1987.148925,2008.341467,512.6089291,1.872441656,1742.648516,1.007155689
2,1152.028736,1981.787241,2068.877663,510.0466461,1.881606889,1782.017416,0.979839632
2,1121.804456,1926.870202,2056.881991,488.0888255,1.913789692,1818.731516,0.988183031
2,1182.687629,2085.012344,2304.31552,482.6098662,1.932125396,1788.272793,1.012193062
2,1161.898324,1995.370643,2309.388043,516.1389305,1.934567486,1778.630071,1.007693611
2,1199.600317,2057.189712,2330.446482,495.9229204,1.992644968,1738.495464,1.054202388
2,1201.013509,2128.424247,1949.061882,512.3483054,2.047115983,1721.952117,1.079691071
2,1197.272121,2112.535414,2098.153598,511.5457035,2.135275012,1792.00617,1.076292394
2,1208.195127,2210.501156,2048.623198,519.4261017,2.21682359,1731.015295,1.081917643
3,1023.701901,1789.096315,1906.913879,449.1702561,1.793097536,1806.173735,1.044493454
3,1017.954122,1778.900593,2020.144294,447.9380842,1.774538804,1740.959316,1.047998481
3,1021.119613,1774.470598,2010.984282,462.9299094,1.782594033,1690.498358,1.03522517
3,1012.632965,1774.667656,2011.141557,479.0750215,1.825976828,1723.478326,0.978328176
3,1018.159309,1789.736086,2011.07285,469.9294973,1.825742907,1739.153339,0.963183212
3,1019.558533,1800.025836,2014.881709,459.6966592,1.813286643,1656.167885,0.934169829
3,1019.980243,1782.920734,2176.602673,464.6725921,1.803544988,1712.652829,0.950175601
3,1021.820535,1784.362445,2279.178706,485.5524629,1.816348608,1842.19034,0.97306294
3,1021.803465,1796.617053,2285.423913,483.8539259,1.813958429,1783.507508,0.978775136
3,1028.783173,1821.750087,2256.444088,500.8961113,1.821254068,1742.484639,0.958783966
3,1021.121887,1765.517103,1960.440204,449.020523,1.797761097,1792.93183,0.996614107
3,1022.174878,1769.548577,2040.890943,458.4477173,1.793290966,1724.60762,0.941119729
3,1022.512141,1779.244052,2012.539714,462.4014236,1.793158017,1719.098152,0.942816797
